"K","phi","m","seed","H","r","it","sampstrat","nsamp","mismatch_mean","mismatch_max","mod1_p","mod2_p","mod1_coeff","mod2_coeff","mod1_sig","mod2_sig","mod_sig"
1,0.5,1,3,0.5,0.3,9,"rand",36,0.204079110528518,0.415745762660694,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"grid",36,0.180326189508239,0.522716858363615,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"trans",36,0.184320576428356,0.616493109799944,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"envgeo",36,0.187971954867029,0.538955650461492,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"rand",81,0.183929974764103,0.583893525790817,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"grid",81,0.172446311321373,0.511944979384111,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"trans",81,0.177650163444288,0.483793511338677,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"envgeo",81,0.192345295328546,0.547691860574147,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"rand",144,0.180084198688445,0.583893525790817,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"grid",144,0.180905699270963,0.72008085680636,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"trans",144,0.173701601681102,0.655930388885371,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"envgeo",144,0.187688783864305,0.72008085680636,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"rand",225,0.179466542007986,0.616493109799944,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"grid",225,0.184384314473053,0.617456355446048,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"trans",225,0.183803289331956,0.655930388885371,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,3,0.5,0.3,9,"envgeo",225,0.190188591069437,0.672691860574147,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"full",6556,0.179741537920531,0.819419963381308,0,0,0.787319143236184,0.790860200918587,TRUE,TRUE,1
2,0.5,1,3,0.5,0.3,9,"rand",36,0.176946456723391,0.489722442237708,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"grid",36,0.17629369913176,0.398228555378778,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"trans",36,0.150085490954738,0.349325367398175,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"envgeo",36,0.195360994158163,0.421352166121054,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"rand",81,0.167034760059758,0.489722442237708,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"grid",81,0.188800936736077,0.5646544964108,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"trans",81,0.179957588988418,0.504378955501871,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"envgeo",81,0.193408567827299,0.619124245888,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"rand",144,0.180027155092147,0.646234448151053,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"grid",144,0.183215961347048,0.498334867764152,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"trans",144,0.17205535180281,0.398539731468778,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"envgeo",144,0.180188549762795,0.569197969529837,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"rand",225,0.188620580603384,0.646234448151053,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"grid",225,0.178447064546329,0.711824704541704,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"trans",225,0.177150759799893,0.497139996709811,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,3,0.5,0.3,9,"envgeo",225,0.187628392228345,0.569013023372933,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"full",3336,0.155500903011059,0.580934137068101,0,0,0.873030777593889,0.885105541803019,TRUE,TRUE,1
1,1,1,3,0.5,0.3,9,"rand",36,0.130790336393907,0.370982224920022,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"grid",36,0.156836463162916,0.442245686196678,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"trans",36,0.150015863903674,0.374134567273602,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"envgeo",36,0.170492439232089,0.388248044708434,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"rand",81,0.145232801489733,0.370982224920022,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"grid",81,0.159374985202041,0.489688303178148,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"trans",81,0.143863906803358,0.391639317401182,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"envgeo",81,0.17514191874823,0.575609684047084,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"rand",144,0.150924074298203,0.370982224920022,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"grid",144,0.155085000325278,0.418267955759392,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"trans",144,0.151295527663021,0.406353349562355,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"envgeo",144,0.165899371790287,0.567962206840699,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"rand",225,0.151924999600403,0.411432944067368,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"grid",225,0.162251086841882,0.517843332669271,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"trans",225,0.150024487557164,0.567962206840699,NA,NA,NA,NA,NA,NA,NA
1,1,1,3,0.5,0.3,9,"envgeo",225,0.159642994604221,0.435231211695062,NA,NA,NA,NA,NA,NA,NA
